series_id,scenario_group,target_tau_days,replicate,tau_acf_days,frequency,frequency_cpd,de,beta
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.29506655092593e-06,0.37109375000000033,0.7243912812541689,1.229814505206118
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.340277777777779e-06,0.37500000000000006,0.7320164526357912,1.2162840240371542
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.385489004629629e-06,0.37890625,0.7396416240174138,1.2162840240371542
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.43070023148148e-06,0.3828124999999999,0.7472667953990364,1.2162840240371542
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.475911458333336e-06,0.3867187500000002,0.75489196678066,1.2046058077684896
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.5211226851851815e-06,0.39062499999999967,0.7625171381622817,1.2046058077684896
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.566333912037038e-06,0.3945312500000001,0.7701423095439054,1.2046058077684896
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.611545138888889e-06,0.3984375,0.7777674809255279,1.2039093899966553
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.656756365740744e-06,0.4023437500000003,0.7853926523071514,1.2039093899966553
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.701967592592592e-06,0.40624999999999994,0.7930178236887735,1.2039093899966553
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.747178819444443e-06,0.41015624999999983,0.8006429950703962,1.2097600233100545
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.792390046296294e-06,0.41406249999999983,0.8082681664520189,1.2097600233100545
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.837601273148145e-06,0.4179687499999997,0.8158933378336416,1.2097600233100545
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.882812500000003e-06,0.4218750000000002,0.8235185092152654,1.193735589981466
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.92802372685185e-06,0.42578124999999983,0.8311436805968874,1.193735589981466
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,4.973234953703703e-06,0.42968749999999994,0.8387688519785105,1.1722504048737301
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.018446180555553e-06,0.4335937499999998,0.846394023360133,1.1722504048737301
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.063657407407407e-06,0.4375,0.8540191947417561,1.1722504048737301
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.108868634259258e-06,0.4414062499999999,0.8616443661233788,1.1601928987275085
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.154079861111108e-06,0.4453124999999997,0.8692695375050014,1.1601928987275085
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.19929108796296e-06,0.4492187499999998,0.8768947088866242,1.1601928987275085
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.244502314814817e-06,0.45312500000000017,0.8845198802682479,1.1497411432535567
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.2897135416666685e-06,0.45703125000000017,0.8921450516498707,1.1497411432535567
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.334924768518521e-06,0.4609375000000002,0.8997702230314936,1.1497411432535567
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.380135995370369e-06,0.4648437499999999,0.9073953944131158,1.134665064160764
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.425347222222222e-06,0.46874999999999994,0.9150205657947387,1.134665064160764
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.470558449074077e-06,0.4726562500000003,0.9226457371763622,1.134665064160764
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.515769675925923e-06,0.4765624999999998,0.930270908557984,1.1280915096588797
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.560980902777775e-06,0.4804687499999997,0.9378960799396068,1.1280915096588797
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.606192129629631e-06,0.48437500000000017,0.9455212513212303,1.1280915096588797
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.651403356481486e-06,0.4882812500000004,0.9531464227028538,1.135231718439013
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.696614583333335e-06,0.49218750000000017,0.9607715940844761,1.135231718439013
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.741825810185185e-06,0.49609375,0.9683967654660985,1.1392334836228042
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,5.787037037037038e-06,0.5,0.9760219368477214,1.1392334836228042
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,1.808449074074073e-07,0.01562499999999999,0.035385536359542585,0.3602531300571745
single_timescale_ar1_2_01,single_timescale_ar1,2.0,1,2.264674327010727,2.2605613425925903e-07,0.01953124999999998,0.04423192044942821,0.33142803400199033
